
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20190415,,Exported,"Aqua4Plus 1.9.10"
# Records,  4725 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,7.563,26.093,12.668,1.760,7.450,
,Maximum,10.188,26.525,13.980,8.950,8.910,
,Mean,8.382,26.293,13.359,5.374,8.310,
,Variance,0.1072,0.0079,0.2424,3.6963,0.1005,
,Std Deviation,0.3275,0.0887,0.4924,1.9226,0.3170,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
2418,10-May-19 15:26:07,8.500,26.304,13.950,5.810,8.360
2419,10-May-19 15:41:07,8.500,26.304,13.950,5.470,8.270
2420,10-May-19 15:56:07,8.500,26.313,13.950,5.450,8.290
2421,10-May-19 16:11:07,8.500,26.311,13.950,5.640,8.290
2422,10-May-19 16:26:07,8.500,26.309,13.980,5.610,8.270
2423,10-May-19 16:41:07,8.500,26.278,13.950,5.530,8.260
2424,10-May-19 16:56:07,8.438,26.301,13.950,5.470,8.250
2425,10-May-19 17:11:07,8.500,26.290,13.950,5.530,8.260
2426,10-May-19 17:26:07,8.438,26.282,13.950,5.460,8.260
2427,10-May-19 17:41:07,8.438,26.293,13.950,5.470,8.260
2428,10-May-19 17:56:07,8.375,26.294,13.950,5.430,8.270
2429,10-May-19 18:11:07,8.375,26.287,13.950,5.210,8.290
2430,10-May-19 18:26:07,8.438,26.305,13.950,5.170,8.320
2431,10-May-19 18:41:07,8.438,26.296,13.950,5.040,8.320
2432,10-May-19 18:56:07,8.500,26.301,13.891,5.230,8.330
2433,10-May-19 19:11:07,8.438,26.291,13.175,5.700,8.330
2434,10-May-19 19:26:07,8.438,26.274,13.265,5.600,8.320
2435,10-May-19 19:41:07,8.438,26.298,13.235,5.370,8.320
2436,10-May-19 19:56:07,8.438,26.282,13.116,5.250,8.310
2437,10-May-19 20:11:07,8.375,26.267,12.966,5.020,8.320
2438,10-May-19 20:26:07,8.375,26.280,13.026,5.050,8.320
2439,10-May-19 20:41:07,8.375,26.312,13.026,5.110,8.330
2440,10-May-19 20:56:07,8.375,26.309,13.026,4.950,8.330
2441,10-May-19 21:11:07,8.375,26.316,12.937,4.960,8.340
2442,10-May-19 21:26:07,8.375,26.286,12.966,5.210,8.330
2443,10-May-19 21:41:07,8.438,26.300,12.966,5.610,8.350
2444,10-May-19 21:56:07,8.438,26.263,12.966,5.740,8.360
2445,10-May-19 22:11:07,8.438,26.282,12.907,5.690,8.370
2446,10-May-19 22:26:07,8.438,26.277,12.966,5.600,8.360
2447,10-May-19 22:41:07,8.438,26.311,12.966,5.650,8.340
2448,10-May-19 22:56:07,8.438,26.314,12.966,5.760,8.350
2449,10-May-19 23:11:07,8.438,26.299,12.877,5.690,8.360
2450,10-May-19 23:26:07,8.438,26.315,12.937,5.630,8.350
2451,10-May-19 23:41:07,8.438,26.293,12.937,5.640,8.360
2452,10-May-19 23:56:07,8.438,26.312,12.937,5.750,8.370
2453,11-May-19 00:11:07,8.438,26.279,12.877,5.780,8.380
2454,11-May-19 00:26:07,8.438,26.285,12.907,5.830,8.390
2455,11-May-19 00:41:07,8.500,26.314,12.937,5.580,8.390
2456,11-May-19 00:56:07,8.438,26.293,12.907,5.380,8.380
2457,11-May-19 01:11:07,8.438,26.297,12.847,5.480,8.350
2458,11-May-19 01:26:07,8.438,26.315,12.907,5.470,8.330
2459,11-May-19 01:41:07,8.500,26.305,12.877,5.370,8.270
2460,11-May-19 01:56:07,8.438,26.311,12.877,5.290,8.250
2461,11-May-19 02:11:07,8.438,26.293,12.817,5.160,8.270
2462,11-May-19 02:26:07,8.438,26.294,12.877,4.910,8.300
2463,11-May-19 02:41:07,8.438,26.289,12.877,4.930,8.320
2464,11-May-19 02:56:07,8.438,26.313,12.877,4.740,8.330
2465,11-May-19 03:11:07,8.438,26.310,12.847,4.950,8.340
2466,11-May-19 03:26:07,8.438,26.309,12.877,4.780,8.330
2467,11-May-19 03:41:07,8.438,26.311,12.877,4.770,8.330
2468,11-May-19 03:56:07,8.438,26.306,12.877,4.910,8.330
2469,11-May-19 04:11:07,8.438,26.307,12.817,5.040,8.320
2470,11-May-19 04:26:07,8.500,26.290,12.877,4.930,8.320
2471,11-May-19 04:41:07,8.500,26.311,12.877,4.800,8.320
2472,11-May-19 04:56:07,8.500,26.319,12.877,4.780,8.310
2473,11-May-19 05:11:07,8.438,26.304,12.817,4.800,8.330
2474,11-May-19 05:26:07,8.438,26.286,12.847,4.730,8.330
2475,11-May-19 05:41:07,8.438,26.313,12.877,4.770,8.320
2476,11-May-19 05:56:07,8.438,26.302,12.847,4.810,8.330
2477,11-May-19 06:11:07,8.438,26.294,12.817,4.780,8.330
2478,11-May-19 06:26:07,8.438,26.277,12.817,4.850,8.340
2479,11-May-19 06:41:07,8.438,26.306,12.847,4.840,8.330
2480,11-May-19 06:56:07,8.438,26.314,12.847,4.810,8.330
2481,11-May-19 07:11:07,8.438,26.299,12.817,4.820,8.340
2482,11-May-19 07:26:07,8.438,26.309,12.877,4.790,8.340
2483,11-May-19 07:41:07,8.438,26.309,12.966,4.710,8.330
2484,11-May-19 07:56:07,8.438,26.295,13.175,4.690,8.330
2485,11-May-19 08:11:07,8.438,26.297,13.414,4.710,8.350
2486,11-May-19 08:26:07,8.438,26.279,13.563,4.740,8.350
2487,11-May-19 08:41:07,8.438,26.298,13.801,4.760,8.360
2488,11-May-19 08:56:07,8.438,26.310,13.920,4.860,8.370
2489,11-May-19 09:11:07,8.438,26.299,13.950,4.840,8.380
2490,11-May-19 09:26:07,8.500,26.313,13.950,4.800,8.370
2491,11-May-19 09:41:07,8.500,26.305,13.950,4.810,8.360
2492,11-May-19 09:56:07,8.438,26.306,13.950,4.780,8.350
2493,11-May-19 10:11:07,8.438,26.308,13.950,4.750,8.350
2494,11-May-19 10:26:07,8.438,26.308,13.950,4.760,8.350
2495,11-May-19 10:41:07,8.438,26.305,13.831,4.760,8.350
2496,11-May-19 10:56:07,8.438,26.306,13.861,4.770,8.340
2497,11-May-19 11:11:07,8.438,26.309,13.950,4.690,8.350
2498,11-May-19 11:26:07,8.438,26.301,13.950,4.330,8.380
2499,11-May-19 11:41:07,8.438,26.312,13.980,4.430,8.380
2500,11-May-19 11:56:07,8.438,26.307,13.682,4.530,8.370
2501,11-May-19 12:11:07,8.438,26.310,13.980,4.510,8.380
2502,11-May-19 12:26:07,8.438,26.285,13.920,4.690,8.370
2503,11-May-19 12:41:07,8.438,26.280,13.950,4.760,8.390
2504,11-May-19 12:56:07,8.438,26.309,13.950,4.770,8.380
2505,11-May-19 13:11:07,8.438,26.303,13.920,4.860,8.380
2506,11-May-19 13:26:07,8.500,26.288,13.414,4.790,8.380
2507,11-May-19 13:41:07,8.500,26.301,13.950,5.150,8.380
2508,11-May-19 13:56:07,8.500,26.284,13.920,5.100,8.380
2509,11-May-19 14:11:07,8.500,26.295,13.950,5.260,8.390
2510,11-May-19 14:26:07,8.500,26.299,13.950,5.260,8.390
2511,11-May-19 14:41:07,8.500,26.283,13.920,5.440,8.370
2512,11-May-19 14:56:07,8.500,26.290,13.950,5.650,8.360
2513,11-May-19 15:11:07,8.500,26.280,13.920,5.650,8.350
2514,11-May-19 15:26:07,8.500,26.291,13.950,5.660,8.370
2515,11-May-19 15:41:07,8.500,26.288,13.920,5.500,8.360
2516,11-May-19 15:56:07,8.500,26.284,13.950,5.070,8.360
2517,11-May-19 16:11:07,8.438,26.255,13.950,5.040,8.360
2518,11-May-19 16:26:07,8.500,26.276,13.980,4.700,8.380
2519,11-May-19 16:41:07,8.500,26.255,13.920,4.640,8.400
2520,11-May-19 16:56:07,8.500,26.244,13.950,4.520,8.360
2521,11-May-19 17:11:07,8.500,26.252,13.831,4.360,8.350
2522,11-May-19 17:26:07,8.500,26.270,13.950,4.420,8.340
2523,11-May-19 17:41:07,8.500,26.259,13.920,4.620,8.310
2524,11-May-19 17:56:07,8.500,26.273,13.950,4.490,8.310
2525,11-May-19 18:11:07,8.438,26.251,13.950,4.320,8.340
2526,11-May-19 18:26:07,8.500,26.264,13.950,4.340,8.350
2527,11-May-19 18:41:07,8.500,26.260,13.920,4.410,8.360
2528,11-May-19 18:56:07,8.500,26.252,13.920,4.370,8.330
2529,11-May-19 19:11:07,8.500,26.263,13.950,4.360,8.340
2530,11-May-19 19:26:07,8.500,26.251,13.235,4.340,8.350
2531,11-May-19 19:41:07,8.500,26.253,13.235,4.310,8.350
2532,11-May-19 19:56:07,8.500,26.249,13.116,4.380,8.340
2533,11-May-19 20:11:07,8.500,26.217,12.996,4.470,8.350
2534,11-May-19 20:26:07,8.500,26.230,13.026,4.580,8.340
2535,11-May-19 20:41:07,8.500,26.262,13.026,4.910,8.340
2536,11-May-19 20:56:07,8.438,26.247,12.996,4.800,8.340
2537,11-May-19 21:11:07,8.438,26.246,12.937,4.640,8.320
2538,11-May-19 21:26:07,8.438,26.225,12.966,4.570,8.330
2539,11-May-19 21:41:07,8.438,26.234,12.966,4.560,8.340
2540,11-May-19 21:56:07,8.438,26.248,12.996,4.530,8.340
2541,11-May-19 22:11:07,8.438,26.233,12.937,4.580,8.330
2542,11-May-19 22:26:07,8.438,26.246,12.966,4.640,8.340
2543,11-May-19 22:41:07,8.438,26.235,12.966,4.590,8.340
2544,11-May-19 22:56:07,8.438,26.217,12.966,4.560,8.340
2545,11-May-19 23:11:07,8.438,26.220,12.877,4.590,8.350
2546,11-May-19 23:26:07,8.438,26.247,12.937,4.660,8.360
2547,11-May-19 23:41:07,8.438,26.243,12.937,4.660,8.350
2548,11-May-19 23:56:07,8.438,26.229,12.937,4.640,8.360
2549,12-May-19 00:11:07,8.438,26.192,12.847,4.660,8.360
2550,12-May-19 00:26:07,8.438,26.238,12.937,4.730,8.370
2551,12-May-19 00:41:07,8.438,26.240,12.907,4.790,8.370
2552,12-May-19 00:56:07,8.438,26.215,12.907,5.160,8.370
2553,12-May-19 01:11:07,8.438,26.224,12.877,4.940,8.360
2554,12-May-19 01:26:07,8.438,26.223,12.907,5.240,8.340
2555,12-May-19 01:41:07,8.438,26.226,12.907,5.620,8.350
2556,12-May-19 01:56:07,8.438,26.226,12.907,5.600,8.350
2557,12-May-19 02:11:07,8.438,26.211,12.847,5.400,8.370
2558,12-May-19 02:26:07,8.438,26.192,12.877,5.310,8.390
2559,12-May-19 02:41:07,8.500,26.216,12.907,5.350,8.400
2560,12-May-19 02:56:07,8.500,26.200,12.877,5.360,8.380
2561,12-May-19 03:11:07,8.500,26.159,12.817,5.240,8.380
2562,12-May-19 03:26:07,8.500,26.170,12.877,5.160,8.380
2563,12-May-19 03:41:07,8.500,26.182,12.877,5.330,8.380
2564,12-May-19 03:56:07,8.500,26.171,12.877,5.480,8.370
2565,12-May-19 04:11:07,8.500,26.172,12.817,5.510,8.380
2566,12-May-19 04:26:07,8.500,26.132,12.847,5.370,8.380
2567,12-May-19 04:41:07,8.500,26.192,12.877,5.270,8.380
2568,12-May-19 04:56:07,8.500,26.181,12.847,5.210,8.370
2569,12-May-19 05:11:07,8.500,26.171,12.817,5.220,8.370
2570,12-May-19 05:26:07,8.438,26.170,12.847,5.180,8.370
2571,12-May-19 05:41:07,8.438,26.173,12.847,4.890,8.350
2572,12-May-19 05:56:07,8.500,26.144,12.847,4.830,8.310
2573,12-May-19 06:11:07,8.500,26.149,12.788,4.900,8.290
2574,12-May-19 06:26:07,8.500,26.179,12.847,4.800,8.280
2575,12-May-19 06:41:07,8.438,26.157,12.847,4.650,8.290
2576,12-May-19 06:56:07,8.500,26.162,12.817,4.390,8.320
2577,12-May-19 07:11:07,8.500,26.129,12.788,4.240,8.320
2578,12-May-19 07:26:07,8.500,26.175,12.788,4.260,8.320
2579,12-May-19 07:41:07,8.500,26.174,12.788,4.320,8.310
2580,12-May-19 07:56:07,8.500,26.152,12.817,4.390,8.320
2581,12-May-19 08:11:07,8.500,26.140,12.817,4.390,8.320
2582,12-May-19 08:26:07,8.500,26.158,12.966,4.420,8.310
2583,12-May-19 08:41:07,8.500,26.181,12.996,4.500,8.340
2584,12-May-19 08:56:07,8.500,26.176,12.996,4.580,8.330
2585,12-May-19 09:11:07,8.500,26.175,12.937,4.580,8.340
2586,12-May-19 09:26:07,8.500,26.181,13.205,4.560,8.350
2587,12-May-19 09:41:07,8.500,26.181,13.294,4.540,8.350
2588,12-May-19 09:56:07,8.500,26.179,13.205,4.560,8.350
2589,12-May-19 10:11:07,8.438,26.179,13.175,4.610,8.340
2590,12-May-19 10:26:07,8.438,26.188,13.891,4.620,8.330
2591,12-May-19 10:41:07,8.438,26.177,13.950,4.600,8.320
2592,12-May-19 10:56:07,8.438,26.190,13.950,4.590,8.330
2593,12-May-19 11:11:07,8.438,26.193,13.950,4.930,8.330
2594,12-May-19 11:26:07,8.438,26.184,13.950,5.270,8.310
2595,12-May-19 11:41:07,8.438,26.194,13.950,5.200,8.330
2596,12-May-19 11:56:07,8.438,26.173,13.920,5.100,8.340
2597,12-May-19 12:11:07,8.500,26.186,13.950,5.140,8.340
2598,12-May-19 12:26:07,8.500,26.191,13.950,5.050,8.360
2599,12-May-19 12:41:07,8.500,26.177,13.950,5.140,8.370
2600,12-May-19 12:56:07,8.500,26.188,13.950,5.460,8.360
2601,12-May-19 13:11:07,8.500,26.164,13.950,5.380,8.360
2602,12-May-19 13:26:07,8.438,26.184,13.950,5.080,8.370
2603,12-May-19 13:41:07,8.500,26.185,13.920,5.220,8.350
2604,12-May-19 13:56:07,8.500,26.184,13.950,5.390,8.350
2605,12-May-19 14:11:07,8.500,26.190,13.950,5.570,8.350
2606,12-May-19 14:26:07,8.500,26.184,13.980,5.590,8.340
2607,12-May-19 14:41:07,8.500,26.199,13.950,5.500,8.350
2608,12-May-19 14:56:07,8.500,26.189,13.950,5.100,8.380
2609,12-May-19 15:11:07,8.500,26.183,13.950,4.960,8.410
2610,12-May-19 15:26:07,8.500,26.188,13.950,5.190,8.410
2611,12-May-19 15:41:07,8.500,26.180,13.950,5.080,8.420
2612,12-May-19 15:56:07,8.500,26.173,13.950,5.080,8.430
2613,12-May-19 16:11:07,8.500,26.168,13.294,5.220,8.400
2614,12-May-19 16:26:07,8.500,26.159,13.503,5.450,8.370
2615,12-May-19 16:41:07,8.563,26.179,13.980,5.480,8.370
2616,12-May-19 16:56:07,8.500,26.181,13.950,5.440,8.360
2617,12-May-19 17:11:07,8.500,26.187,13.861,5.440,8.340
2618,12-May-19 17:26:07,8.500,26.181,13.950,5.420,8.350
2619,12-May-19 17:41:07,8.500,26.173,13.950,5.290,8.350
2620,12-May-19 17:56:07,8.500,26.175,13.950,5.100,8.340
2621,12-May-19 18:11:07,8.500,26.170,13.950,4.930,8.320
2622,12-May-19 18:26:07,8.500,26.186,13.950,4.940,8.300
2623,12-May-19 18:41:07,8.500,26.185,13.891,4.720,8.290
2624,12-May-19 18:56:07,8.500,26.181,13.861,4.660,8.310
2625,12-May-19 19:11:07,8.500,26.188,13.205,4.800,8.300
2626,12-May-19 19:26:07,8.875,26.207,13.324,4.790,8.270
2627,12-May-19 19:41:07,8.500,26.172,13.741,4.810,8.300
2628,12-May-19 19:56:07,8.500,26.164,13.205,4.850,8.320
2629,12-May-19 20:11:07,8.500,26.179,13.056,4.980,8.350
2630,12-May-19 20:26:07,8.500,26.181,13.026,5.110,8.360
2631,12-May-19 20:41:07,8.500,26.195,13.026,5.030,8.340
2632,12-May-19 20:56:07,8.500,26.190,12.996,4.790,8.340
2633,12-May-19 21:11:07,8.500,26.190,12.966,4.450,8.350
2634,12-May-19 21:26:07,8.500,26.185,12.996,4.540,8.350
2635,12-May-19 21:41:07,8.500,26.192,12.996,4.570,8.340
2636,12-May-19 21:56:07,8.500,26.159,12.966,4.520,8.340
2637,12-May-19 22:11:07,8.500,26.190,12.937,4.620,8.360
2638,12-May-19 22:26:07,8.500,26.179,12.966,4.510,8.340
2639,12-May-19 22:41:07,8.438,26.204,12.966,4.530,8.340
2640,12-May-19 22:56:07,8.438,26.204,12.966,4.440,8.340
2641,12-May-19 23:11:07,8.438,26.200,12.907,4.330,8.360
2642,12-May-19 23:26:07,8.438,26.199,12.966,4.450,8.380
2643,12-May-19 23:41:07,8.500,26.202,12.937,4.550,8.380
2644,12-May-19 23:56:07,8.500,26.208,12.937,4.660,8.380
2645,13-May-19 00:11:07,8.500,26.198,12.877,4.880,8.380
2646,13-May-19 00:26:07,8.563,26.194,12.907,4.960,8.380
2647,13-May-19 00:41:07,8.500,26.174,12.907,4.860,8.380
2648,13-May-19 00:56:07,8.500,26.191,12.937,4.830,8.370
2649,13-May-19 01:11:07,8.500,26.207,12.847,4.750,8.360
2650,13-May-19 01:26:07,8.438,26.197,12.877,4.670,8.330
2651,13-May-19 01:41:07,8.438,26.195,12.877,4.570,8.340
2652,13-May-19 01:56:07,8.438,26.193,12.877,4.320,8.350
2653,13-May-19 02:11:07,8.438,26.172,12.817,4.540,8.360
2654,13-May-19 02:26:07,8.438,26.154,12.847,4.630,8.370
2655,13-May-19 02:41:07,8.438,26.197,12.877,4.540,8.370
2656,13-May-19 02:56:07,8.438,26.170,12.847,4.700,8.360
2657,13-May-19 03:11:07,8.500,26.173,12.817,4.700,8.380
2658,13-May-19 03:26:07,8.500,26.197,12.847,4.800,8.370
2659,13-May-19 03:41:07,8.500,26.184,12.847,4.880,8.390
2660,13-May-19 03:56:07,8.500,26.172,12.847,4.870,8.370
2661,13-May-19 04:11:07,8.500,26.149,12.788,4.890,8.370
2662,13-May-19 04:26:07,8.500,26.188,12.847,4.810,8.390
2663,13-May-19 04:41:07,8.500,26.188,12.847,4.880,8.370
2664,13-May-19 04:56:07,8.500,26.185,12.847,4.800,8.370
2665,13-May-19 05:11:07,8.500,26.168,12.758,4.600,8.380
2666,13-May-19 05:26:07,8.500,26.189,12.817,4.460,8.400
2667,13-May-19 05:41:07,8.500,26.200,12.817,4.730,8.400
2668,13-May-19 05:56:07,8.563,26.202,12.847,4.910,8.400
2669,13-May-19 06:11:07,8.563,26.193,12.758,4.680,8.390
2670,13-May-19 06:26:07,8.563,26.187,12.817,4.590,8.380
2671,13-May-19 06:41:07,8.500,26.195,12.788,4.640,8.360
2672,13-May-19 06:56:07,8.500,26.197,12.758,4.800,8.340
2673,13-May-19 07:11:07,8.500,26.173,12.728,4.570,8.350
2674,13-May-19 07:26:07,8.500,26.176,12.847,4.570,8.350
2675,13-May-19 07:41:07,8.500,26.148,12.937,4.760,8.350
2676,13-May-19 07:56:07,8.500,26.200,13.026,4.780,8.340
2677,13-May-19 08:11:07,8.500,26.187,12.996,4.580,8.340
2678,13-May-19 08:26:07,8.500,26.206,13.175,4.530,8.330
2679,13-May-19 08:41:07,8.500,26.209,13.801,4.620,8.330
2680,13-May-19 08:56:07,8.500,26.205,13.950,4.490,8.330
2681,13-May-19 09:11:07,8.500,26.208,13.980,4.590,8.300
2682,13-May-19 09:26:07,8.438,26.188,13.920,4.880,8.280
2683,13-May-19 09:41:07,8.500,26.184,13.920,4.770,8.310
2684,13-May-19 09:56:07,8.438,26.190,13.950,4.330,8.340
2685,13-May-19 10:11:07,8.500,26.192,13.861,4.300,8.360
2686,13-May-19 10:26:07,8.500,26.212,13.950,4.370,8.380
2687,13-May-19 10:41:07,8.500,26.209,13.950,4.500,8.390
2688,13-May-19 10:56:07,8.500,26.214,13.950,4.550,8.390
2689,13-May-19 11:11:07,8.500,26.214,13.980,4.520,8.390
2690,13-May-19 11:26:07,8.500,26.217,13.920,4.560,8.380
2691,13-May-19 11:41:07,8.500,26.207,13.950,4.890,8.370
2692,13-May-19 11:56:07,8.500,26.198,13.950,5.000,8.390
2693,13-May-19 12:11:07,8.563,26.206,13.950,5.020,8.400
2694,13-May-19 12:26:07,8.563,26.216,13.950,5.120,8.400
2695,13-May-19 12:41:07,8.563,26.212,13.950,4.860,8.400
2696,13-May-19 12:56:07,8.875,26.234,13.950,4.780,8.370
2697,13-May-19 13:11:07,8.563,26.206,13.950,5.050,8.350
2698,13-May-19 13:26:07,8.563,26.201,13.950,5.090,8.360
2699,13-May-19 13:41:07,8.563,26.193,13.950,4.690,8.410
2700,13-May-19 13:56:07,8.500,26.194,13.980,4.650,8.350
2701,13-May-19 14:11:07,8.500,26.142,13.950,4.910,8.320
2702,13-May-19 14:26:07,8.500,26.190,13.950,5.160,8.320
2703,13-May-19 14:41:07,8.500,26.199,13.950,5.170,8.360
2704,13-May-19 14:56:07,8.500,26.187,13.920,5.040,8.390
2705,13-May-19 15:11:07,8.563,26.187,13.950,5.060,8.420
2706,13-May-19 15:26:07,8.563,26.178,13.950,5.140,8.450
2707,13-May-19 15:41:07,8.625,26.199,13.950,5.200,8.460
2708,13-May-19 15:56:07,8.563,26.212,13.950,5.280,8.490
2709,13-May-19 16:11:07,8.563,26.201,13.980,5.300,8.490
2710,13-May-19 16:26:07,8.563,26.206,13.950,5.290,8.490
2711,13-May-19 16:41:07,8.625,26.198,13.980,5.300,8.500
2712,13-May-19 16:56:07,8.563,26.208,13.950,5.390,8.520
2713,13-May-19 17:11:07,8.625,26.208,13.950,5.410,8.520
2714,13-May-19 17:26:07,8.563,26.205,13.950,5.450,8.520
2715,13-May-19 17:41:07,8.563,26.212,13.950,5.520,8.520
2716,13-May-19 17:56:07,8.625,26.210,13.950,5.530,8.520
2717,13-May-19 18:11:07,8.563,26.216,13.950,5.450,8.480
2718,13-May-19 18:26:07,8.563,26.220,13.950,5.430,8.470
2719,13-May-19 18:41:07,8.563,26.213,13.950,5.440,8.460
2720,13-May-19 18:56:07,8.563,26.212,13.950,5.420,8.460
2721,13-May-19 19:11:07,8.563,26.215,13.175,5.370,8.450
2722,13-May-19 19:26:07,8.563,26.232,13.324,5.320,8.450
2723,13-May-19 19:41:07,8.563,26.241,13.205,5.350,8.460
2724,13-May-19 19:56:07,8.563,26.242,13.235,5.390,8.460
2725,13-May-19 20:11:07,8.563,26.243,13.056,5.380,8.460
2726,13-May-19 20:26:07,8.563,26.240,12.996,5.370,8.440
2727,13-May-19 20:41:07,8.563,26.248,13.026,5.360,8.440
2728,13-May-19 20:56:07,8.563,26.230,12.996,5.350,8.460
2729,13-May-19 21:11:07,8.813,26.275,12.937,5.340,8.470
2730,13-May-19 21:26:07,8.563,26.255,12.966,5.310,8.480
2731,13-May-19 21:41:07,8.563,26.250,12.966,5.320,8.460
2732,13-May-19 21:56:07,8.563,26.229,12.937,5.370,8.460
2733,13-May-19 22:11:07,8.563,26.250,12.847,5.410,8.470
2734,13-May-19 22:26:07,8.563,26.262,12.937,5.370,8.460
2735,13-May-19 22:41:07,8.563,26.255,12.907,5.340,8.480
2736,13-May-19 22:56:07,8.563,26.256,12.937,5.350,8.470
2737,13-May-19 23:11:07,8.563,26.234,12.847,5.370,8.490
2738,13-May-19 23:26:07,8.563,26.266,12.937,5.360,8.490
2739,13-May-19 23:41:07,8.563,26.264,12.907,5.400,8.480
2740,13-May-19 23:56:07,8.500,26.257,12.907,5.420,8.480
2741,14-May-19 00:11:07,8.500,26.254,12.817,5.400,8.470
2742,14-May-19 00:26:07,8.500,26.260,12.877,5.390,8.460
2743,14-May-19 00:41:07,8.500,26.269,12.877,5.380,8.450
2744,14-May-19 00:56:07,8.500,26.260,12.877,5.380,8.460
2745,14-May-19 01:11:07,8.500,26.250,12.817,5.380,8.450
2746,14-May-19 01:26:07,8.500,26.250,12.877,5.370,8.440
2747,14-May-19 01:41:07,8.500,26.258,12.877,5.350,8.450
2748,14-May-19 01:56:07,8.500,26.243,12.877,5.340,8.460
2749,14-May-19 02:11:07,8.500,26.252,12.817,5.370,8.460
2750,14-May-19 02:26:07,8.500,26.256,12.877,5.350,8.450
2751,14-May-19 02:41:07,8.500,26.258,12.847,5.300,8.440
2752,14-May-19 02:56:07,8.500,26.230,12.847,5.330,8.450
2753,14-May-19 03:11:07,8.500,26.209,12.788,5.330,8.450
2754,14-May-19 03:26:07,8.438,26.246,12.817,5.330,8.450
2755,14-May-19 03:41:07,8.500,26.228,12.817,5.340,8.450
2756,14-May-19 03:56:07,8.500,26.239,12.817,5.350,8.470
2757,14-May-19 04:11:07,8.500,26.221,12.758,5.340,8.470
2758,14-May-19 04:26:07,8.500,26.254,12.817,5.390,8.470
2759,14-May-19 04:41:07,8.500,26.250,12.817,5.360,8.480
2760,14-May-19 04:56:07,8.500,26.234,12.817,5.380,8.480
2761,14-May-19 05:11:07,8.500,26.226,12.758,5.420,8.470
2762,14-May-19 05:26:07,8.500,26.235,12.758,5.380,8.470
2763,14-May-19 05:41:07,8.500,26.251,12.758,5.380,8.470
2764,14-May-19 05:56:07,8.500,26.247,12.788,5.380,8.470
2765,14-May-19 06:11:07,8.500,26.238,12.698,5.380,8.470
2766,14-May-19 06:26:07,8.500,26.254,12.758,5.410,8.480
2767,14-May-19 06:41:07,8.500,26.253,12.758,5.430,8.480
2768,14-May-19 06:56:07,8.500,26.244,12.758,5.400,8.480
2769,14-May-19 07:11:07,8.500,26.231,12.698,5.370,8.480
2770,14-May-19 07:26:07,8.438,26.223,12.788,5.280,8.480
2771,14-May-19 07:41:07,8.438,26.254,12.907,5.200,8.480
2772,14-May-19 07:56:07,8.500,26.226,13.145,5.210,8.480
2773,14-May-19 08:11:07,8.500,26.245,13.503,5.190,8.490
2774,14-May-19 08:26:07,8.500,26.226,13.920,5.210,8.480
2775,14-May-19 08:41:07,8.500,26.257,13.950,5.240,8.480
2776,14-May-19 08:56:07,8.500,26.249,13.950,5.220,8.480
2777,14-May-19 09:11:07,8.500,26.247,13.920,5.260,8.490
2778,14-May-19 09:26:07,8.500,26.259,13.920,5.390,8.490
2779,14-May-19 09:41:07,8.500,26.258,13.920,5.390,8.480
2780,14-May-19 09:56:07,8.500,26.281,13.950,5.410,8.480
2781,14-May-19 10:11:07,8.500,26.294,13.950,5.360,8.480
2782,14-May-19 10:26:07,8.500,26.273,13.920,5.290,8.510
2783,14-May-19 10:41:07,8.563,26.286,13.950,5.300,8.500
2784,14-May-19 10:56:07,8.625,26.283,13.950,5.360,8.510
2785,14-May-19 11:11:07,8.625,26.280,13.950,5.360,8.500
2786,14-May-19 11:26:07,8.563,26.263,13.950,5.290,8.500
