miniWiper Concatenated Data File
Logger:             5958-292374
Concatenation Date: 2019Jun14 16:04:02 EDT
Wipe Type: 1 Scrub: 0 Angle: 45 (deg)
Timeout: 10 (second)  Threshold: 200 (mA)


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Wipes Completed,     Wipe Time,  Forward Start Current,  Average Current,  Reverse Start Current,  Final Current,  Source Resistance
                  (Second),                        (none),                        (none),        (Volt),       (deg C),           (none),      (second),                   (mA),             (mA),                   (mA),           (mA),              (Ohm)
                1556740800,           2019-05-01 20:00:00,           2019-05-01 16:00:00,      3.420000,     15.403000,             2325,           5.8,                   87.8,             75.8,                   87.8,          202.3,                1.0
                1556748000,           2019-05-01 22:00:00,           2019-05-01 18:00:00,      3.370000,     15.924000,             2326,           5.8,                   88.7,             73.1,                   88.7,          231.1,                0.7
                1556755200,           2019-05-02 00:00:00,           2019-05-01 20:00:00,      3.410000,     15.664000,             2327,           5.8,                   86.3,             73.6,                   86.3,          227.2,                1.0
                1556762400,           2019-05-02 02:00:00,           2019-05-01 22:00:00,      3.410000,     15.403000,             2328,           5.8,                   86.8,             75.5,                   86.8,          206.3,                0.9
                1556769600,           2019-05-02 04:00:00,           2019-05-02 00:00:00,      3.420000,     15.403000,             2329,           5.8,                   86.2,             73.1,                   86.2,          229.7,                1.0
                1556776800,           2019-05-02 06:00:00,           2019-05-02 02:00:00,      3.420000,     15.664000,             2330,           5.8,                   87.8,             75.6,                   87.8,          202.5,                1.0
                1556784000,           2019-05-02 08:00:00,           2019-05-02 04:00:00,      3.420000,     15.403000,             2331,           5.8,                   86.9,             73.1,                   86.9,          230.4,                0.9
                1556791200,           2019-05-02 10:00:00,           2019-05-02 06:00:00,      3.420000,     16.185000,             2332,           5.9,                   87.8,             75.7,                   87.8,          233.7,                0.9
                1556798400,           2019-05-02 12:00:00,           2019-05-02 08:00:00,      3.370000,     15.924000,             2333,           5.8,                   90.2,             72.5,                   90.2,          233.9,                0.7
                1556805600,           2019-05-02 14:00:00,           2019-05-02 10:00:00,      3.410000,     15.403000,             2334,           5.8,                   87.2,             73.0,                   87.2,          228.8,                1.0
                1556812800,           2019-05-02 16:00:00,           2019-05-02 12:00:00,      3.410000,     15.664000,             2335,           5.9,                   88.2,             76.3,                   88.2,          231.3,                0.9
                1556820000,           2019-05-02 18:00:00,           2019-05-02 14:00:00,      3.420000,     15.403000,             2336,           5.8,                   88.1,             73.4,                   88.1,          227.6,                1.0
                1556827200,           2019-05-02 20:00:00,           2019-05-02 16:00:00,      3.420000,     15.664000,             2337,           5.9,                   88.5,             76.0,                   88.5,          232.2,                0.9
                1556834400,           2019-05-02 22:00:00,           2019-05-02 18:00:00,      3.420000,     15.664000,             2338,           5.8,                   88.6,             73.4,                   88.6,          224.8,                1.0
                1556841600,           2019-05-03 00:00:00,           2019-05-02 20:00:00,      3.420000,     16.185000,             2339,           5.9,                   89.1,             77.3,                   89.1,          223.9,                1.0
                1556848800,           2019-05-03 02:00:00,           2019-05-02 22:00:00,      3.370000,     15.664000,             2340,           5.8,                   90.7,             73.5,                   90.7,          228.0,                0.7
                1556856000,           2019-05-03 04:00:00,           2019-05-03 00:00:00,      3.410000,     15.142000,             2341,           5.8,                   87.9,             73.4,                   87.9,          224.2,                1.0
                1556863200,           2019-05-03 06:00:00,           2019-05-03 02:00:00,      3.410000,     15.403000,             2342,           5.9,                   88.6,             76.2,                   88.6,          230.4,                0.9
                1556870400,           2019-05-03 08:00:00,           2019-05-03 04:00:00,      3.420000,     15.664000,             2343,           5.8,                   88.2,             73.3,                   88.2,          226.0,                1.0
                1556877600,           2019-05-03 10:00:00,           2019-05-03 06:00:00,      3.420000,     15.924000,             2344,           5.9,                   88.3,             76.2,                   88.3,          231.9,                1.0
                1556884800,           2019-05-03 12:00:00,           2019-05-03 08:00:00,      3.420000,     15.924000,             2345,           5.8,                   88.3,             73.6,                   88.3,          224.3,                1.0
                1556892000,           2019-05-03 14:00:00,           2019-05-03 10:00:00,      3.420000,     15.664000,             2346,           5.9,                   88.1,             76.0,                   88.1,          232.5,                0.9
                1556899200,           2019-05-03 16:00:00,           2019-05-03 12:00:00,      3.370000,     15.664000,             2347,           5.8,                   90.0,             73.4,                   90.0,          229.2,                0.7
                1556906400,           2019-05-03 18:00:00,           2019-05-03 14:00:00,      3.410000,     15.403000,             2348,           5.8,                   87.6,             73.6,                   87.6,          223.9,                1.0
                1556913600,           2019-05-03 20:00:00,           2019-05-03 16:00:00,      3.410000,     15.664000,             2349,           5.9,                   88.3,             76.1,                   88.3,          231.6,                1.0
                1556920800,           2019-05-03 22:00:00,           2019-05-03 18:00:00,      3.420000,     15.924000,             2350,           5.8,                   88.8,             74.1,                   88.8,          217.7,                0.9
                1556928000,           2019-05-04 00:00:00,           2019-05-03 20:00:00,      3.420000,     15.664000,             2351,           5.9,                   88.5,             76.8,                   88.5,          226.6,                1.0
                1556935200,           2019-05-04 02:00:00,           2019-05-03 22:00:00,      3.420000,     15.924000,             2352,           5.8,                   88.9,             74.3,                   88.9,          214.9,                0.9
                1556942400,           2019-05-04 04:00:00,           2019-05-04 00:00:00,      3.420000,     15.403000,             2353,           5.9,                   88.1,             76.5,                   88.1,          229.2,                0.9
                1556949600,           2019-05-04 06:00:00,           2019-05-04 02:00:00,      3.370000,     15.664000,             2354,           5.8,                   89.9,             74.4,                   89.9,          220.4,                0.7
                1556956800,           2019-05-04 08:00:00,           2019-05-04 04:00:00,      3.410000,     16.445000,             2355,           5.8,                   87.8,             74.5,                   87.8,          211.3,                1.0
                1556964000,           2019-05-04 10:00:00,           2019-05-04 06:00:00,      3.410000,     15.664000,             2356,           5.9,                   88.8,             78.1,                   88.8,          209.7,                1.0
                1556971200,           2019-05-04 12:00:00,           2019-05-04 08:00:00,      3.420000,     15.664000,             2357,           5.8,                   87.7,             74.4,                   87.7,          214.0,                1.0
                1556978400,           2019-05-04 14:00:00,           2019-05-04 10:00:00,      3.420000,     15.403000,             2358,           5.9,                   89.5,             78.2,                   89.5,          204.0,                0.9
                1556985600,           2019-05-04 16:00:00,           2019-05-04 12:00:00,      3.420000,     15.664000,             2359,           5.8,                   88.1,             74.5,                   88.1,          210.8,                1.0
                1556992800,           2019-05-04 18:00:00,           2019-05-04 14:00:00,      3.420000,     15.403000,             2360,           5.9,                   87.9,             76.8,                   87.9,          224.7,                0.9
                1557000000,           2019-05-04 20:00:00,           2019-05-04 16:00:00,      3.370000,     15.403000,             2361,           5.8,                   90.0,             75.2,                   90.0,          212.3,                0.7
                1557007200,           2019-05-04 22:00:00,           2019-05-04 18:00:00,      3.410000,     14.882000,             2362,           5.8,                   87.7,             75.4,                   87.7,          201.5,                1.0
                1557014400,           2019-05-05 00:00:00,           2019-05-04 20:00:00,      3.410000,     15.403000,             2363,           5.9,                   88.0,             76.8,                   88.0,          226.9,                1.0
                1557021600,           2019-05-05 02:00:00,           2019-05-04 22:00:00,      3.410000,     15.664000,             2364,           5.8,                   87.3,             75.2,                   87.3,          202.4,                0.9
                1557028800,           2019-05-05 04:00:00,           2019-05-05 00:00:00,      3.420000,     15.403000,             2365,           5.9,                   88.1,             77.1,                   88.1,          224.8,                1.0
                1557036000,           2019-05-05 06:00:00,           2019-05-05 02:00:00,      3.420000,     15.403000,             2366,           5.8,                   86.9,             75.0,                   86.9,          207.9,                0.9
                1557043200,           2019-05-05 08:00:00,           2019-05-05 04:00:00,      3.420000,     15.664000,             2367,           5.9,                   88.3,             76.6,                   88.3,          224.9,                1.0
                1557050400,           2019-05-05 10:00:00,           2019-05-05 06:00:00,      3.370000,     15.403000,             2368,           5.8,                   89.2,             74.7,                   89.2,          219.7,                0.7
                1557057600,           2019-05-05 12:00:00,           2019-05-05 08:00:00,      3.410000,     15.924000,             2369,           5.8,                   86.9,             75.1,                   86.9,          208.8,                1.0
                1557064800,           2019-05-05 14:00:00,           2019-05-05 10:00:00,      3.410000,     15.403000,             2370,           5.9,                   88.1,             76.8,                   88.1,          223.2,                1.0
                1557072000,           2019-05-05 16:00:00,           2019-05-05 12:00:00,      3.410000,     15.403000,             2371,           5.8,                   86.6,             74.6,                   86.6,          212.9,                0.9
                1557079200,           2019-05-05 18:00:00,           2019-05-05 14:00:00,      3.420000,     15.664000,             2372,           5.9,                   88.8,             76.6,                   88.8,          224.0,                0.9
                1557086400,           2019-05-05 20:00:00,           2019-05-05 16:00:00,      3.420000,     15.403000,             2373,           5.8,                   87.0,             74.3,                   87.0,          217.2,                1.0
                1557093600,           2019-05-05 22:00:00,           2019-05-05 18:00:00,      3.420000,     15.664000,             2374,           5.9,                   87.6,             75.8,                   87.6,          231.0,                0.9
                1557100800,           2019-05-06 00:00:00,           2019-05-05 20:00:00,      3.370000,     15.403000,             2375,           5.8,                   89.1,             74.2,                   89.1,          224.9,                0.7
                1557108000,           2019-05-06 02:00:00,           2019-05-05 22:00:00,      3.410000,     15.403000,             2376,           5.8,                   86.9,             73.3,                   86.9,          228.9,                1.0
                1557115200,           2019-05-06 04:00:00,           2019-05-06 00:00:00,      3.410000,     15.142000,             2377,           5.8,                   86.9,             74.8,                   86.9,          207.1,                0.9
                1557122400,           2019-05-06 06:00:00,           2019-05-06 02:00:00,      3.410000,     14.882000,             2378,           5.8,                   86.3,             72.4,                   86.3,          232.4,                1.0
                1557129600,           2019-05-06 08:00:00,           2019-05-06 04:00:00,      3.420000,     15.142000,             2379,           5.8,                   86.5,             74.8,                   86.5,          210.9,                0.9
                1557136800,           2019-05-06 10:00:00,           2019-05-06 06:00:00,      3.420000,     15.664000,             2380,           5.8,                   86.9,             72.3,                   86.9,          231.0,                1.0
                1557144000,           2019-05-06 12:00:00,           2019-05-06 08:00:00,      3.420000,     15.924000,             2381,           5.8,                   86.0,             74.5,                   86.0,          213.6,                0.9
                1557151200,           2019-05-06 14:00:00,           2019-05-06 10:00:00,      3.370000,     15.664000,             2382,           5.8,                   88.4,             73.0,                   88.4,          231.9,                0.7
                1557158400,           2019-05-06 16:00:00,           2019-05-06 12:00:00,      3.410000,     15.142000,             2383,           5.8,                   87.5,             73.5,                   87.5,          225.7,                1.0
                1557165600,           2019-05-06 18:00:00,           2019-05-06 14:00:00,      3.410000,     15.403000,             2384,           5.8,                   85.2,             75.1,                   85.2,          209.9,                0.9
                1557172800,           2019-05-06 20:00:00,           2019-05-06 16:00:00,      3.420000,     15.664000,             2385,           5.8,                   86.5,             72.1,                   86.5,          233.5,                1.0
                1557180000,           2019-05-06 22:00:00,           2019-05-06 18:00:00,      3.420000,     15.664000,             2386,           5.8,                   85.2,             74.8,                   85.2,          211.9,                0.9
                1557187200,           2019-05-07 00:00:00,           2019-05-06 20:00:00,      3.420000,     15.924000,             2387,           5.7,                   86.1,             71.8,                   86.1,          205.3,                1.0
                1557194400,           2019-05-07 02:00:00,           2019-05-06 22:00:00,      3.420000,     15.664000,             2388,           5.8,                   86.1,             75.6,                   86.1,          205.6,                0.9
                1557201600,           2019-05-07 04:00:00,           2019-05-07 00:00:00,      3.370000,     15.664000,             2389,           5.7,                   88.6,             72.1,                   88.6,          206.6,                0.7
                1557208800,           2019-05-07 06:00:00,           2019-05-07 02:00:00,      3.410000,     15.924000,             2390,           5.8,                   84.6,             72.2,                   84.6,          234.2,                1.0
                1557216000,           2019-05-07 08:00:00,           2019-05-07 04:00:00,      3.410000,     15.403000,             2391,           5.8,                   86.2,             75.2,                   86.2,          212.3,                1.0
                1557223200,           2019-05-07 10:00:00,           2019-05-07 06:00:00,      3.410000,     15.664000,             2392,           5.7,                   84.9,             72.1,                   84.9,          201.5,                0.9
                1557230400,           2019-05-07 12:00:00,           2019-05-07 08:00:00,      3.420000,     15.664000,             2393,           5.9,                   86.0,             75.8,                   86.0,          232.8,                0.9
                1557237600,           2019-05-07 14:00:00,           2019-05-07 10:00:00,      3.420000,     15.664000,             2394,           5.7,                   84.4,             71.7,                   84.4,          206.6,                1.0
                1557244800,           2019-05-07 16:00:00,           2019-05-07 12:00:00,      3.420000,     15.403000,             2395,           5.9,                   85.3,             75.8,                   85.3,          233.3,                0.9
                1557252000,           2019-05-07 18:00:00,           2019-05-07 14:00:00,      3.370000,     15.403000,             2396,           5.7,                   87.4,             72.2,                   87.4,          208.7,                0.7
                1557259200,           2019-05-07 20:00:00,           2019-05-07 16:00:00,      3.410000,     15.403000,             2397,           5.7,                   83.5,             71.6,                   83.5,          212.4,                1.0
                1557266400,           2019-05-07 22:00:00,           2019-05-07 18:00:00,      3.410000,     15.924000,             2398,           5.9,                   85.2,             76.0,                   85.2,          233.9,                0.9
                1557273600,           2019-05-08 00:00:00,           2019-05-07 20:00:00,      3.410000,     15.403000,             2399,           5.7,                   82.8,             71.9,                   82.8,          209.6,                0.9
                1557280800,           2019-05-08 02:00:00,           2019-05-07 22:00:00,      3.420000,     15.142000,             2400,           5.9,                   85.0,             76.1,                   85.0,          232.5,                1.0
                1557288000,           2019-05-08 04:00:00,           2019-05-08 00:00:00,      3.420000,     15.664000,             2401,           5.7,                   82.8,             71.8,                   82.8,          212.2,                0.9
                1557295200,           2019-05-08 06:00:00,           2019-05-08 02:00:00,      3.420000,     15.664000,             2402,           5.8,                   84.2,             74.7,                   84.2,          216.1,                1.0
                1557302400,           2019-05-08 08:00:00,           2019-05-08 04:00:00,      3.370000,     15.664000,             2403,           5.7,                   86.3,             71.8,                   86.3,          215.4,                0.7
                1557309600,           2019-05-08 10:00:00,           2019-05-08 06:00:00,      3.410000,     15.403000,             2404,           5.7,                   83.2,             71.8,                   83.2,          210.0,                1.0
                1557316800,           2019-05-08 12:00:00,           2019-05-08 08:00:00,      3.410000,     15.664000,             2405,           5.8,                   84.2,             74.3,                   84.2,          219.4,                1.0
                1557324000,           2019-05-08 14:00:00,           2019-05-08 10:00:00,      3.410000,     15.664000,             2406,           5.7,                   83.4,             72.0,                   83.4,          207.4,                1.0
                1557331200,           2019-05-08 16:00:00,           2019-05-08 12:00:00,      3.420000,     15.403000,             2407,           5.9,                   86.0,             75.7,                   86.0,          231.3,                0.9
                1557338400,           2019-05-08 18:00:00,           2019-05-08 14:00:00,      3.420000,     15.924000,             2408,           5.7,                   83.9,             71.3,                   83.9,          215.2,                1.0
                1557345600,           2019-05-08 20:00:00,           2019-05-08 16:00:00,      3.420000,     15.924000,             2409,           5.9,                   85.7,             75.7,                   85.7,          232.2,                0.9
                1557352800,           2019-05-08 22:00:00,           2019-05-08 18:00:00,      3.370000,     15.664000,             2410,           5.8,                   88.1,             72.2,                   88.1,          233.5,                0.7
                1557360000,           2019-05-09 00:00:00,           2019-05-08 20:00:00,      3.410000,     15.142000,             2411,           5.7,                   86.0,             71.7,                   86.0,          203.9,                0.9
                1557367200,           2019-05-09 02:00:00,           2019-05-08 22:00:00,      3.410000,     15.664000,             2412,           5.8,                   84.7,             73.6,                   84.7,          225.5,                0.9
                1557374400,           2019-05-09 04:00:00,           2019-05-09 00:00:00,      3.410000,     15.142000,             2413,           5.7,                   84.9,             70.6,                   84.9,          220.6,                1.0
                1557381600,           2019-05-09 06:00:00,           2019-05-09 02:00:00,      3.420000,     15.403000,             2414,           5.9,                   85.2,             75.3,                   85.2,          234.1,                0.9
                1557388800,           2019-05-09 08:00:00,           2019-05-09 04:00:00,      3.420000,     15.924000,             2415,           5.7,                   85.8,             71.0,                   85.8,          212.7,                0.9
                1557396000,           2019-05-09 10:00:00,           2019-05-09 06:00:00,      3.420000,     15.664000,             2416,           5.8,                   85.7,             75.2,                   85.7,          202.4,                0.9
                1557403200,           2019-05-09 12:00:00,           2019-05-09 08:00:00,      3.370000,     15.403000,             2417,           5.7,                   88.5,             71.1,                   88.5,          217.0,                0.7
                1557410400,           2019-05-09 14:00:00,           2019-05-09 10:00:00,      3.410000,     15.924000,             2418,           5.7,                   85.4,             72.1,                   85.4,          203.8,                1.0
                1557417600,           2019-05-09 16:00:00,           2019-05-09 12:00:00,      3.410000,     15.403000,             2419,           5.9,                   85.4,             75.4,                   85.4,          234.0,                1.0
                1557424800,           2019-05-09 18:00:00,           2019-05-09 14:00:00,      3.410000,     15.403000,             2420,           5.7,                   85.0,             71.6,                   85.0,          208.9,                1.0
                1557432000,           2019-05-09 20:00:00,           2019-05-09 16:00:00,      3.420000,     15.664000,             2421,           5.9,                   86.0,             75.6,                   86.0,          232.5,                0.9
                1557439200,           2019-05-09 22:00:00,           2019-05-09 18:00:00,      3.420000,     15.142000,             2422,           5.8,                   86.1,             72.2,                   86.1,          232.8,                1.0
                1557446400,           2019-05-10 00:00:00,           2019-05-09 20:00:00,      3.420000,     15.664000,             2423,           5.9,                   86.0,             76.5,                   86.0,          229.1,                0.9
                1557453600,           2019-05-10 02:00:00,           2019-05-09 22:00:00,      3.370000,     15.664000,             2424,           5.8,                   88.8,             72.6,                   88.8,          234.1,                0.7
                1557460800,           2019-05-10 04:00:00,           2019-05-10 00:00:00,      3.410000,     15.403000,             2425,           5.8,                   85.4,             72.8,                   85.4,          233.8,                0.9
                1557468000,           2019-05-10 06:00:00,           2019-05-10 02:00:00,      3.410000,     15.664000,             2426,           5.8,                   85.4,             75.5,                   85.4,          202.0,                1.0
                1557475200,           2019-05-10 08:00:00,           2019-05-10 04:00:00,      3.410000,     15.142000,             2427,           5.8,                   86.1,             72.7,                   86.1,          231.3,                1.0
                1557482400,           2019-05-10 10:00:00,           2019-05-10 06:00:00,      3.410000,     15.664000,             2428,           5.9,                   86.3,             76.9,                   86.3,          226.1,                0.9
                1557489600,           2019-05-10 12:00:00,           2019-05-10 08:00:00,      3.410000,     15.403000,             2429,           5.8,                   86.7,             73.4,                   86.7,          229.8,                0.9
                1557496800,           2019-05-10 14:00:00,           2019-05-10 10:00:00,      3.420000,     15.664000,             2430,           5.9,                   86.3,             76.1,                   86.3,          230.8,                0.9
                1557504000,           2019-05-10 16:00:00,           2019-05-10 12:00:00,      3.370000,     15.664000,             2431,           5.8,                   89.9,             73.9,                   89.9,          224.8,                0.7
                1557511200,           2019-05-10 18:00:00,           2019-05-10 14:00:00,      3.410000,     15.924000,             2432,           5.8,                   87.4,             73.7,                   87.4,          226.6,                1.0
                1557518400,           2019-05-10 20:00:00,           2019-05-10 16:00:00,      3.410000,     15.924000,             2433,           5.9,                   86.5,             75.9,                   86.5,          231.4,                0.9
                1557525600,           2019-05-10 22:00:00,           2019-05-10 18:00:00,      3.410000,     15.664000,             2434,           5.8,                   87.5,             73.5,                   87.5,          227.0,                0.9
                1557532800,           2019-05-11 00:00:00,           2019-05-10 20:00:00,      3.410000,     15.664000,             2435,           5.9,                   86.5,             75.9,                   86.5,          231.6,                0.9
                1557540000,           2019-05-11 02:00:00,           2019-05-10 22:00:00,      3.420000,     15.142000,             2436,           5.8,                   87.7,             73.5,                   87.7,          223.9,                1.0
                1557547200,           2019-05-11 04:00:00,           2019-05-11 00:00:00,      3.420000,     15.664000,             2437,           5.9,                   87.2,             75.9,                   87.2,          232.3,                0.9
                1557554400,           2019-05-11 06:00:00,           2019-05-11 02:00:00,      3.370000,     15.403000,             2438,           5.8,                   89.6,             73.5,                   89.6,          226.2,                0.7
                1557561600,           2019-05-11 08:00:00,           2019-05-11 04:00:00,      3.410000,     15.403000,             2439,           5.8,                   87.8,             73.8,                   87.8,          219.7,                1.0
                1557568800,           2019-05-11 10:00:00,           2019-05-11 06:00:00,      3.410000,     14.882000,             2440,           5.9,                   88.5,             77.5,                   88.5,          218.3,                0.9
                1557576000,           2019-05-11 12:00:00,           2019-05-11 08:00:00,      3.410000,     15.403000,             2441,           5.8,                   87.8,             73.5,                   87.8,          224.0,                1.0
                1557583200,           2019-05-11 14:00:00,           2019-05-11 10:00:00,      3.410000,     15.142000,             2442,           5.9,                   88.1,             77.9,                   88.1,          210.1,                1.0
                1557590400,           2019-05-11 16:00:00,           2019-05-11 12:00:00,      3.410000,     15.403000,             2443,           5.8,                   88.0,             74.0,                   88.0,          219.6,                0.9
                1557597600,           2019-05-11 18:00:00,           2019-05-11 14:00:00,      3.420000,     15.142000,             2444,           5.9,                   88.6,             78.1,                   88.6,          205.7,                1.0
                1557604800,           2019-05-11 20:00:00,           2019-05-11 16:00:00,      3.370000,     14.882000,             2445,           5.9,                   90.9,             76.1,                   90.9,          233.8,                0.7
                1557612000,           2019-05-11 22:00:00,           2019-05-11 18:00:00,      3.410000,     15.924000,             2446,           5.8,                   88.4,             75.3,                   88.4,          207.1,                1.0
                1557619200,           2019-05-12 00:00:00,           2019-05-11 20:00:00,      3.410000,     15.403000,             2447,           5.9,                   88.8,             77.8,                   88.8,          211.6,                1.0
                1557626400,           2019-05-12 02:00:00,           2019-05-11 22:00:00,      3.410000,     15.142000,             2448,           5.8,                   88.2,             73.9,                   88.2,          220.0,                1.0
                1557633600,           2019-05-12 04:00:00,           2019-05-12 00:00:00,      3.410000,     15.142000,             2449,           5.9,                   88.8,             77.8,                   88.8,          209.2,                1.0
                1557640800,           2019-05-12 06:00:00,           2019-05-12 02:00:00,      3.410000,     14.882000,             2450,           5.8,                   88.1,             74.3,                   88.1,          219.7,                1.0
                1557648000,           2019-05-12 08:00:00,           2019-05-12 04:00:00,      3.410000,     15.924000,             2451,           5.9,                   88.3,             77.8,                   88.3,          210.6,                0.9
                1557655200,           2019-05-12 10:00:00,           2019-05-12 06:00:00,      3.370000,     15.403000,             2452,           5.8,                   90.0,             74.7,                   90.0,          217.4,                0.7
                1557662400,           2019-05-12 12:00:00,           2019-05-12 08:00:00,      3.410000,     15.924000,             2453,           5.8,                   86.3,             73.5,                   86.3,          228.0,                1.0
                1557669600,           2019-05-12 14:00:00,           2019-05-12 10:00:00,      3.410000,     15.403000,             2454,           5.9,                   86.4,             76.6,                   86.4,          226.3,                1.0
                1557676800,           2019-05-12 16:00:00,           2019-05-12 12:00:00,      3.410000,     15.403000,             2455,           5.8,                   86.5,             73.2,                   86.5,          230.1,                1.0
                1557684000,           2019-05-12 18:00:00,           2019-05-12 14:00:00,      3.410000,     15.664000,             2456,           5.8,                   85.8,             75.6,                   85.8,          205.0,                1.0
                1557691200,           2019-05-12 20:00:00,           2019-05-12 16:00:00,      3.410000,     15.403000,             2457,           5.8,                   86.3,             72.8,                   86.3,          231.0,                1.0
                1557698400,           2019-05-12 22:00:00,           2019-05-12 18:00:00,      3.410000,     15.142000,             2458,           5.9,                   87.4,             76.9,                   87.4,          222.6,                0.9
                1557705600,           2019-05-13 00:00:00,           2019-05-12 20:00:00,      3.370000,     15.403000,             2459,           5.8,                   88.9,             73.5,                   88.9,          227.4,                0.7
                1557712800,           2019-05-13 02:00:00,           2019-05-12 22:00:00,      3.410000,     15.142000,             2460,           5.8,                   86.9,             73.8,                   86.9,          226.8,                0.9
                1557720000,           2019-05-13 04:00:00,           2019-05-13 00:00:00,      3.410000,     15.664000,             2461,           5.8,                   87.0,             75.1,                   87.0,          204.8,                1.0
                1557727200,           2019-05-13 06:00:00,           2019-05-13 02:00:00,      3.410000,     14.882000,             2462,           5.8,                   87.5,             73.1,                   87.5,          230.6,                1.0
                1557734400,           2019-05-13 08:00:00,           2019-05-13 04:00:00,      3.410000,     15.664000,             2463,           5.9,                   86.6,             75.4,                   86.6,          233.7,                0.9
                1557741600,           2019-05-13 10:00:00,           2019-05-13 06:00:00,      3.410000,     15.142000,             2464,           5.8,                   88.6,             72.8,                   88.6,          230.7,                1.0
                1557748800,           2019-05-13 12:00:00,           2019-05-13 08:00:00,      3.410000,     15.403000,             2465,           5.9,                   88.6,             77.0,                   88.6,          218.8,                0.9
                1557756000,           2019-05-13 14:00:00,           2019-05-13 10:00:00,      3.370000,     15.142000,             2466,           5.8,                   90.9,             72.5,                   90.9,          234.1,                0.7
                1557763200,           2019-05-13 16:00:00,           2019-05-13 12:00:00,      3.410000,     15.664000,             2467,           5.8,                   88.8,             72.8,                   88.8,          231.9,                1.0
                1557770400,           2019-05-13 18:00:00,           2019-05-13 14:00:00,      3.410000,     15.403000,             2468,           5.9,                   87.0,             76.3,                   87.0,          225.8,                0.9
                1557777600,           2019-05-13 20:00:00,           2019-05-13 16:00:00,      3.410000,     15.403000,             2469,           5.8,                   89.2,             72.4,                   89.2,          232.9,                1.0
                1557784800,           2019-05-13 22:00:00,           2019-05-13 18:00:00,      3.410000,     15.924000,             2470,           5.9,                   88.4,             76.9,                   88.4,          221.7,                0.9
                1557792000,           2019-05-14 00:00:00,           2019-05-13 20:00:00,      3.410000,     15.664000,             2471,           5.8,                   89.9,             73.0,                   89.9,          227.6,                0.9
                1557799200,           2019-05-14 02:00:00,           2019-05-13 22:00:00,      3.410000,     15.403000,             2472,           5.9,                   89.1,             77.3,                   89.1,          218.0,                0.9
                1557806400,           2019-05-14 04:00:00,           2019-05-14 00:00:00,      3.370000,     15.403000,             2473,           5.8,                   92.3,             74.4,                   92.3,          216.6,                0.7
                1557813600,           2019-05-14 06:00:00,           2019-05-14 02:00:00,      3.410000,     14.882000,             2474,           5.8,                   90.0,             74.1,                   90.0,          218.1,                1.0
                1557820800,           2019-05-14 08:00:00,           2019-05-14 04:00:00,      3.410000,     15.403000,             2475,           5.9,                   89.7,             77.6,                   89.7,          210.6,                1.0
                1557828000,           2019-05-14 10:00:00,           2019-05-14 06:00:00,      3.410000,     15.403000,             2476,           5.8,                   90.3,             74.0,                   90.3,          219.6,                1.0
                1557835200,           2019-05-14 12:00:00,           2019-05-14 08:00:00,      3.410000,     15.664000,             2477,           5.9,                   89.4,             77.7,                   89.4,          210.9,                1.0
                1557842400,           2019-05-14 14:00:00,           2019-05-14 10:00:00,      3.410000,     15.142000,             2478,           5.8,                   90.3,             74.1,                   90.3,          219.8,                0.9
                1557849600,           2019-05-14 16:00:00,           2019-05-14 12:00:00,      3.410000,     15.664000,             2479,           5.9,                   89.1,             77.7,                   89.1,          212.7,                1.0
                1557856800,           2019-05-14 18:00:00,           2019-05-14 14:00:00,      3.370000,     15.142000,             2480,           5.8,                   92.3,             74.4,                   92.3,          217.9,                0.7
                1557864000,           2019-05-14 20:00:00,           2019-05-14 16:00:00,      3.410000,     14.882000,             2481,           5.8,                   87.9,             73.4,                   87.9,          227.3,                0.9
                1557871200,           2019-05-14 22:00:00,           2019-05-14 18:00:00,      3.410000,     14.882000,             2482,           5.9,                   86.9,             75.4,                   86.9,          233.1,                0.9
                1557878400,           2019-05-15 00:00:00,           2019-05-14 20:00:00,      3.410000,     15.403000,             2483,           5.8,                   88.7,             73.2,                   88.7,          227.7,                0.9
                1557885600,           2019-05-15 02:00:00,           2019-05-14 22:00:00,      3.410000,     15.403000,             2484,           5.8,                   86.9,             75.5,                   86.9,          202.2,                1.0
                1557892800,           2019-05-15 04:00:00,           2019-05-15 00:00:00,      3.410000,     15.142000,             2485,           5.7,                   87.5,             72.2,                   87.5,          201.6,                1.0
                1557900000,           2019-05-15 06:00:00,           2019-05-15 02:00:00,      3.410000,     15.924000,             2486,           5.9,                   87.2,             76.0,                   87.2,          230.2,                0.9
                1557907200,           2019-05-15 08:00:00,           2019-05-15 04:00:00,      3.370000,     15.142000,             2487,           5.7,                   89.6,             71.7,                   89.6,          209.5,                0.7
                1557914400,           2019-05-15 10:00:00,           2019-05-15 06:00:00,      3.410000,     15.403000,             2488,           5.7,                   85.3,             71.7,                   85.3,          210.4,                0.9
                1557921600,           2019-05-15 12:00:00,           2019-05-15 08:00:00,      3.410000,     15.664000,             2489,           5.9,                   86.3,             75.8,                   86.3,          233.3,                1.0
                1557928800,           2019-05-15 14:00:00,           2019-05-15 10:00:00,      3.410000,     15.664000,             2490,           5.7,                   86.9,             72.3,                   86.9,          203.8,                1.0
                1557936000,           2019-05-15 16:00:00,           2019-05-15 12:00:00,      3.410000,     15.142000,             2491,           5.9,                   86.8,             76.1,                   86.8,          231.2,                1.0
