Reservoir,Site,DateTime,Depth_m,TFe_mgL,TMn_mgL,SFe_mgL,SMn_mgL,Flag_TFe,Flag_TMn,Flag_SFe,Flag_SMn
FCR,50,2014-04-01 00:00:00,0.1,0.327,0.0165,0.327,0.00759,0,0,0,0
FCR,50,2014-04-01 00:00:00,0.8,0.3334,0.027,0.3334,0.0051,0,0,0,0
FCR,50,2014-04-01 00:00:00,1.6,0.3338,0.0232,0.3338,0.00483,0,0,0,0
FCR,50,2014-04-01 00:00:00,2.8,0.3567,0.0175,0.3567,0.00501,0,0,0,0
FCR,50,2014-04-01 00:00:00,3.8,0.3474,0.0283,0.3474,0.00828,0,0,0,0
FCR,50,2014-04-01 00:00:00,5,0.3494,0.0194,0.3494,0.0142,0,0,0,0
FCR,50,2014-04-01 00:00:00,6.2,0.349,0.0193,0.349,0.01573,0,0,0,0
FCR,50,2014-04-01 00:00:00,8,0.3516,0.0175,0.3516,0.016,0,0,0,0
FCR,50,2014-04-01 00:00:00,9,0.4065,0.0196,0.4065,0.0168,0,0,0,0
FCR,50,2014-04-08 00:00:00,0.1,0.3239,0.01543,0.228,0.01006,0,0,0,0
FCR,50,2014-04-08 00:00:00,0.8,0.3273,0.0176,0.26,0.00773,0,0,0,0
FCR,50,2014-04-08 00:00:00,1.6,0.3495,0.01784,0.2899,0.00703,0,0,0,0
FCR,50,2014-04-08 00:00:00,2.8,0.3263,0.01896,0.2566,0.00649,0,0,0,0
FCR,50,2014-04-08 00:00:00,3.8,0.3175,0.01684,0.2679,0.01087,0,0,0,0
FCR,50,2014-04-08 00:00:00,5,0.307,0.01046,0.2831,0.01046,0,0,0,0
FCR,50,2014-04-08 00:00:00,6.2,0.3281,0.01323,0.2998,0.01323,0,0,0,0
FCR,50,2014-04-08 00:00:00,8,0.3896,0.04439,0.3896,0.04439,0,0,0,0
FCR,50,2014-04-08 00:00:00,9,0.413,0.05468,0.3803,0.05468,0,0,0,0
FCR,50,2014-04-16 00:00:00,0.1,0.2225,0.00965,0.2225,0.00965,0,0,0,0
FCR,50,2014-04-16 00:00:00,0.8,0.3986,0.01992,0.3133,0.00895,0,0,0,0
FCR,50,2014-04-16 00:00:00,1.6,0.3453,0.01964,0.2756,0.008,0,0,0,0
FCR,50,2014-04-16 00:00:00,2.8,0.3332,0.02049,0.2762,0.00792,0,0,0,0
FCR,50,2014-04-16 00:00:00,3.8,0.3881,0.0311,0.3359,0.01996,0,0,0,0
FCR,50,2014-04-16 00:00:00,5,0.3104,0.02458,0.2694,0.02456,0,0,0,0
FCR,50,2014-04-16 00:00:00,6.2,0.3598,0.05334,0.2556,0.05334,0,0,0,0
FCR,50,2014-04-16 00:00:00,8,0.3874,0.07781,0.3091,0.07611,0,0,0,0
FCR,50,2014-04-16 00:00:00,9,0.373,0.08371,0.3246,0.08371,0,0,0,0
FCR,50,2014-04-21 00:00:00,0.1,0.1946,0.00762,0.001,0.00002,0,0,0,0
FCR,50,2014-04-21 00:00:00,0.8,0.2849,0.0158,0.2134,0.00683,0,0,0,0
FCR,50,2014-04-21 00:00:00,1.6,0.3091,0.0174,0.2198,0.00652,0,0,0,0
FCR,50,2014-04-21 00:00:00,2.8,0.3129,0.01673,0.2525,0.0068,0,0,0,0
FCR,50,2014-04-21 00:00:00,3.8,0.3282,0.01991,0.2557,0.01286,0,0,0,0
FCR,50,2014-04-21 00:00:00,5,0.3215,0.02424,0.2364,0.02314,0,0,0,0
FCR,50,2014-04-21 00:00:00,6.2,0.257,0.03893,0.198,0.03893,0,0,0,0
FCR,50,2014-04-21 00:00:00,8,0.335,0.09548,0.335,0.09548,0,0,0,0
FCR,50,2014-04-21 00:00:00,9,0.5012,0.126,0.4126,0.126,0,0,0,0
FCR,50,2014-04-28 00:00:00,0.1,0.3195,0.01056,0.2947,0.01056,0,0,0,0
FCR,50,2014-04-28 00:00:00,0.8,0.2544,0.00626,0.2544,0.00626,0,0,0,0
FCR,50,2014-04-28 00:00:00,1.6,0.2103,0.00381,0.2103,0.00381,0,0,0,0
FCR,50,2014-04-28 00:00:00,2.8,0.3087,0.01097,0.3087,0.00688,0,0,0,0
FCR,50,2014-04-28 00:00:00,3.8,0.2041,0.00594,0.2041,0.00594,0,0,0,0
FCR,50,2014-04-28 00:00:00,5,0.1354,0.00659,0.212,0.04263,0,0,0,0
FCR,50,2014-04-28 00:00:00,6.2,0.212,0.04263,0.1606,0.03869,0,0,0,0
FCR,50,2014-04-28 00:00:00,8,0.1606,0.03869,0.2525,0.08511,0,0,0,0
FCR,50,2014-04-28 00:00:00,9,0.2525,0.08511,0.2811,0.00951,0,0,0,0
FCR,50,2014-05-05 00:00:00,0.1,0.2811,0.00951,0.3011,0.00772,0,0,0,0
FCR,50,2014-05-05 00:00:00,0.8,0.3011,0.0114,0.2811,0.00702,0,0,0,0
FCR,50,2014-05-05 00:00:00,1.6,0.2811,0.00996,0.2517,0.00622,0,0,0,0
FCR,50,2014-05-05 00:00:00,2.8,0.2517,0.00749,0.2388,0.01084,0,0,0,0
FCR,50,2014-05-05 00:00:00,3.8,0.2388,0.01084,0.1479,0.00675,0,0,0,0
FCR,50,2014-05-05 00:00:00,5,0.1479,0.00675,0.1483,0.02633,0,0,0,0
FCR,50,2014-05-05 00:00:00,6.2,0.1483,0.02633,0.1732,0.04405,0,0,0,0
FCR,50,2014-05-05 00:00:00,8,0.1732,0.04405,0.2587,0.069,0,0,0,0
FCR,50,2014-05-05 00:00:00,9,0.2587,0.069,0.376,0.00862,0,0,0,0
FCR,50,2014-05-12 00:00:00,0.1,0.376,0.00862,0.3037,0.00596,0,0,0,0
FCR,50,2014-05-12 00:00:00,0.8,0.3037,0.01238,0.2979,0.00613,0,0,0,0
FCR,50,2014-05-12 00:00:00,1.6,0.3093,0.01112,0.2218,0.00562,0,0,0,0
FCR,50,2014-05-12 00:00:00,2.8,0.2218,0.00621,0.2556,0.00996,0,0,0,0
FCR,50,2014-05-12 00:00:00,3.8,0.2685,0.01464,0.1909,0.01077,0,0,0,0
FCR,50,2014-05-12 00:00:00,5,0.1909,0.01077,0.2361,0.05759,0,0,0,0
FCR,50,2014-05-12 00:00:00,6.2,0.2361,0.05759,0.2615,0.1224,0,0,0,0
FCR,50,2014-05-12 00:00:00,8,0.277,0.1224,0.2816,0.09088,0,0,0,0
FCR,50,2014-05-12 00:00:00,9,0.2816,0.09088,0.1737,0.00083,0,0,0,0
FCR,50,2014-05-19 00:00:00,0.1,0.1737,0.00083,0.2061,0.00344,0,3,0,0
FCR,50,2014-05-19 00:00:00,0.8,0.2061,0.00344,0.1841,0.00071,0,0,0,0
FCR,50,2014-05-19 00:00:00,1.6,0.1841,0.00071,0.1618,0.00096,0,3,0,3
FCR,50,2014-05-19 00:00:00,2.8,0.1618,0.00096,0.243,0.01008,0,3,0,0
FCR,50,2014-05-19 00:00:00,3.8,0.243,0.01008,0.2348,0.02079,0,0,0,0
FCR,50,2014-05-19 00:00:00,5,0.2348,0.02079,0.3033,0.07403,0,0,0,0
FCR,50,2014-05-19 00:00:00,8,0.1094,0.013,0.1094,0.013,0,0,0,0
FCR,50,2014-05-19 00:00:00,9,0.09986,0.01125,0.09986,0.01125,0,0,0,0
FCR,50,2014-05-26 00:00:00,0.1,0.1936,0.00146,0.1936,0.00146,0,0,0,0
FCR,50,2014-05-26 00:00:00,0.8,0.2172,0.00081,0.2172,0.00081,0,3,0,3
FCR,50,2014-05-26 00:00:00,1.6,0.1862,0.00093,0.1862,0.00093,0,3,0,3
FCR,50,2014-05-26 00:00:00,2.8,0.218,0.00136,0.218,0.00136,0,0,0,0
FCR,50,2014-05-26 00:00:00,3.8,0.2441,0.00482,0.2441,0.00482,0,0,0,0
FCR,50,2014-05-26 00:00:00,5,0.1636,0.02474,0.1636,0.02474,0,0,0,0
FCR,50,2014-05-26 00:00:00,6.2,0.2393,0.06956,0.2393,0.06956,0,0,0,0
FCR,50,2014-05-26 00:00:00,8,0.1574,0.02835,0.1574,0.02835,0,0,0,0
FCR,50,2014-05-26 00:00:00,9,0.2535,0.08786,0.2535,0.08786,0,0,0,0
FCR,50,2014-06-02 00:00:00,0.1,0.349,0.01297,0.349,0.00792,0,0,0,0
FCR,50,2014-06-02 00:00:00,0.8,0.3913,0.0148,0.3828,0.00671,0,0,0,0
FCR,50,2014-06-02 00:00:00,1.6,0.3689,0.01375,0.3689,0.00516,0,0,0,0
FCR,50,2014-06-02 00:00:00,2.8,0.4582,0.02031,0.4397,0.00655,0,0,0,0
FCR,50,2014-06-02 00:00:00,3.8,0.4781,0.02593,0.4781,0.01604,0,0,0,0
FCR,50,2014-06-02 00:00:00,5,0.3886,0.2179,0.3886,0.21145,0,0,0,0
FCR,50,2014-06-02 00:00:00,6.2,0.4554,0.2063,0.4554,0.2063,0,0,0,0
FCR,50,2014-06-02 00:00:00,8,0.3877,0.219,0.3877,0.21866,0,0,0,0
FCR,50,2014-06-02 00:00:00,9,1.052,0.379,0.9773,0.35132,0,0,0,0
FCR,50,2014-06-09 00:00:00,0.1,0.2931,0.01036,0.2931,0.00595,0,0,0,0
FCR,50,2014-06-09 00:00:00,0.8,0.2858,0.0105,0.2858,0.0044,0,0,0,0
FCR,50,2014-06-09 00:00:00,1.6,0.2705,0.01042,0.2705,0.0042,0,0,0,0
FCR,50,2014-06-09 00:00:00,2.8,0.3589,0.01677,0.3589,0.00574,0,0,0,0
FCR,50,2014-06-09 00:00:00,3.8,0.3778,0.03085,0.3778,0.01752,0,0,0,0
FCR,50,2014-06-09 00:00:00,5,0.5333,0.376,0.5333,0.34527,0,0,0,0
FCR,50,2014-06-09 00:00:00,6.2,0.6603,0.3635,0.6212,0.32595,0,0,0,0
FCR,50,2014-06-09 00:00:00,8,1.188,1.12,1.188,1.10883,0,0,0,0
FCR,50,2014-06-09 00:00:00,9,0.6218,0.4868,0.6218,0.4868,0,0,0,0
FCR,50,2014-06-16 00:00:00,0.1,0.2667,0.00997,0.2667,0.00997,0,0,0,0
FCR,50,2014-06-16 00:00:00,0.8,0.2625,0.00999,0.2625,0.00424,0,0,0,0
FCR,50,2014-06-16 00:00:00,1.6,0.2485,0.01036,0.2485,0.0047,0,0,0,0
FCR,50,2014-06-16 00:00:00,2.8,0.3091,0.01224,0.3006,0.00409,0,0,0,0
FCR,50,2014-06-16 00:00:00,3.8,0.4648,0.0981,0.4505,0.05309,0,0,0,0
FCR,50,2014-06-16 00:00:00,5,0.6177,0.4306,0.6177,0.39687,0,0,0,0
FCR,50,2014-06-16 00:00:00,6.2,0.7356,0.515,0.7356,0.452,0,0,0,0
FCR,50,2014-06-16 00:00:00,8,1.478,1.213,1.474,1.1295,0,0,0,0
FCR,50,2014-06-16 00:00:00,9,1.363,1.208,1.363,1.19374,0,0,0,0
FCR,50,2014-06-23 00:00:00,0.1,0.3392,0.0122,0.3392,0.0069,0,0,0,0
FCR,50,2014-06-23 00:00:00,0.8,0.3421,0.01316,0.3421,0.00521,0,0,0,0
FCR,50,2014-06-23 00:00:00,1.6,0.3498,0.01292,0.3498,0.00496,0,0,0,0
FCR,50,2014-06-23 00:00:00,2.8,0.3628,0.01428,0.3126,0.00444,0,0,0,0
FCR,50,2014-06-23 00:00:00,3.8,0.5598,0.09482,0.5014,0.04724,0,0,0,0
FCR,50,2014-06-23 00:00:00,5,0.5843,0.3464,0.5843,0.32552,0,0,0,0
FCR,50,2014-06-23 00:00:00,6.2,1.091,0.663,1.091,0.58737,0,0,0,0
FCR,50,2014-06-23 00:00:00,8,2.752,1.492,2.449,1.29676,0,0,0,0
FCR,50,2014-06-23 00:00:00,9,3.207,1.889,3.207,1.889,0,0,0,0
FCR,50,2014-06-29 00:00:00,0.1,0.3599,0.01307,0.1386,0.00332,0,0,0,0
FCR,50,2014-06-29 00:00:00,0.8,0.3502,0.0127,0.1708,0.0034,0,0,0,0
FCR,50,2014-06-29 00:00:00,1.6,0.3401,0.01286,0.1066,0.00156,0,0,0,0
FCR,50,2014-06-29 00:00:00,2.8,0.4138,0.01754,0.1126,0.00239,0,0,0,0
FCR,50,2014-06-29 00:00:00,3.8,0.4195,0.06186,0.1058,0.03587,0,0,0,0
FCR,50,2014-06-29 00:00:00,5,0.8244,0.5436,0.137,0.4377,0,0,0,0
FCR,50,2014-06-29 00:00:00,6.2,2.231,1.087,0.4624,0.8769,0,0,0,0
FCR,50,2014-06-29 00:00:00,8,2.371,1.261,0.836,1.229,0,0,0,0
FCR,50,2014-06-29 00:00:00,9,4.96,2.249,0.9733,1.933,0,0,0,0
FCR,50,2014-06-30 00:00:00,0.1,0.3468,0.01191,0.3287,0.00699,0,0,0,0
FCR,50,2014-06-30 00:00:00,0.8,0.3474,0.01379,0.3293,0.0054,0,0,0,0
FCR,50,2014-06-30 00:00:00,1.6,0.3406,0.01297,0.3406,0.00542,0,0,0,0
FCR,50,2014-06-30 00:00:00,2.8,0.3927,0.0193,0.3927,0.00668,0,0,0,0
FCR,50,2014-06-30 00:00:00,3.8,0.4231,0.07276,0.4056,0.04163,0,0,0,0
FCR,50,2014-06-30 00:00:00,5,0.8128,0.5437,0.8128,0.50485,0,0,0,0
FCR,50,2014-06-30 00:00:00,6.2,1.728,0.9383,1.728,0.86761,0,0,0,0
FCR,50,2014-06-30 00:00:00,8,2.102,1.018,2.102,1.018,0,0,0,0
FCR,50,2014-06-30 00:00:00,9,2.303,1.09,2.303,1.09,0,0,0,0
FCR,50,2014-07-07 00:00:00,0.1,0.2835,0.00738,0.2835,0.0058,0,0,0,0
FCR,50,2014-07-07 00:00:00,0.8,0.2811,0.00785,0.2811,0.00319,0,0,0,0
FCR,50,2014-07-07 00:00:00,1.6,0.2866,0.00766,0.2762,0.0028,0,0,0,0
FCR,50,2014-07-07 00:00:00,2.8,0.3394,0.01354,0.3394,0.00479,0,0,0,0
FCR,50,2014-07-07 00:00:00,3.8,0.3688,0.1284,0.3522,0.07484,0,0,0,0
FCR,50,2014-07-07 00:00:00,5,0.9146,0.5145,0.9146,0.48399,0,0,0,0
FCR,50,2014-07-07 00:00:00,6.2,1.76,0.8937,1.76,0.82934,0,0,0,0
FCR,50,2014-07-07 00:00:00,8,1.987,0.9557,1.983,0.90595,0,0,0,0
FCR,50,2014-07-07 00:00:00,9,2.173,1.059,2.173,1.03348,0,0,0,0
FCR,50,2014-07-14 00:00:00,0.1,0.2747,0.00744,0.2747,0.00435,0,0,0,0
FCR,50,2014-07-14 00:00:00,0.8,0.2695,0.00812,0.2695,0.00344,0,0,0,0
FCR,50,2014-07-14 00:00:00,1.6,0.2488,0.00738,0.2488,0.00278,0,0,0,0
FCR,50,2014-07-14 00:00:00,2.8,0.3019,0.01622,0.3019,0.00558,0,0,0,0
FCR,50,2014-07-14 00:00:00,3.8,0.2519,0.1881,0.2519,0.10655,0,0,0,0
FCR,50,2014-07-14 00:00:00,5,1.352,0.7783,1.352,0.72701,0,0,0,0
FCR,50,2014-07-14 00:00:00,6.2,3.175,1.372,3.175,1.27083,0,0,0,0
FCR,50,2014-07-14 00:00:00,8,3.173,1.36,3.173,1.28831,0,0,0,0
FCR,50,2014-07-14 00:00:00,9,3.089,1.299,3.08,1.26756,0,0,0,0
FCR,50,2014-07-21 00:00:00,0.1,0.3381,0.0084,0.3381,0.0061,0,0,0,0
FCR,50,2014-07-21 00:00:00,0.8,0.3251,0.0106,0.3251,0.0106,0,0,0,0
FCR,50,2014-07-21 00:00:00,1.6,0.3286,0.0098,0.3073,0.0098,0,0,0,0
FCR,50,2014-07-21 00:00:00,2.8,0.3759,0.0138,0.3623,0.0138,0,0,0,0
FCR,50,2014-07-21 00:00:00,3.8,0.2962,0.0993,0.2962,0.05976,0,0,0,0
FCR,50,2014-07-21 00:00:00,5,1.226,0.8331,1.226,0.8331,0,0,0,0
FCR,50,2014-07-21 00:00:00,6.2,1.98,0.8726,1.98,0.80029,0,0,0,0
FCR,50,2014-07-21 00:00:00,8,2.797,1.268,2.797,1.268,0,0,0,0
FCR,50,2014-07-21 00:00:00,9,3.845,1.577,3.561,1.53176,0,0,0,0
FCR,50,2014-07-28 00:00:00,0.1,0.3155,0.0111,0.3155,0.00696,0,0,0,0
FCR,50,2014-07-28 00:00:00,0.8,0.2814,0.01034,0.2664,0.00383,0,0,0,0
FCR,50,2014-07-28 00:00:00,1.6,0.2996,0.01061,0.2996,0.00424,0,0,0,0
FCR,50,2014-07-28 00:00:00,2.8,0.3055,0.0098,0.2918,0.00319,0,0,0,0
FCR,50,2014-07-28 00:00:00,3.8,0.3171,0.02853,0.3171,0.01728,0,0,0,0
FCR,50,2014-07-28 00:00:00,5,1.838,1.228,1.761,1.12046,0,0,0,0
FCR,50,2014-07-28 00:00:00,6.2,4.493,1.901,4.367,1.73074,0,0,0,0
FCR,50,2014-07-28 00:00:00,8,4.546,1.859,4.546,1.859,0,0,0,0
FCR,50,2014-07-28 00:00:00,9,5.074,2.06,4.739,1.87172,0,0,0,0
FCR,50,2014-08-04 00:00:00,0.1,0.3518,0.0119,0.3518,0.00775,0,0,0,0
FCR,50,2014-08-04 00:00:00,0.8,0.316,0.01318,0.3156,0.00492,0,0,0,0
FCR,50,2014-08-04 00:00:00,1.6,0.3184,0.01152,0.3184,0.00408,0,0,0,0
FCR,50,2014-08-04 00:00:00,2.8,0.3849,0.01493,0.3849,0.00516,0,0,0,0
FCR,50,2014-08-04 00:00:00,3.8,0.4419,0.151,0.4408,0.08565,0,0,0,0
FCR,50,2014-08-04 00:00:00,5,2.513,1.38,2.513,1.27367,0,0,0,0
FCR,50,2014-08-04 00:00:00,6.2,3.558,1.607,3.558,1.5073,0,0,0,0
FCR,50,2014-08-04 00:00:00,8,5.621,2.158,5.606,2.04663,0,0,0,0
FCR,50,2014-08-04 00:00:00,9,9.468,2.786,9.468,2.7391,0,0,0,0
FCR,50,2014-08-11 00:00:00,0.1,0.306,0.01154,0.3017,0.00748,0,0,0,0
FCR,50,2014-08-11 00:00:00,0.8,0.3082,0.013,0.3079,0.00492,0,0,0,0
FCR,50,2014-08-11 00:00:00,1.6,0.3027,0.01234,0.3027,0.00442,0,0,0,0
FCR,50,2014-08-11 00:00:00,2.8,0.4042,0.01568,0.4029,0.00549,0,0,0,0
FCR,50,2014-08-11 00:00:00,3.8,0.3872,0.07768,0.3872,0.04418,0,0,0,0
FCR,50,2014-08-11 00:00:00,5,2.248,1.779,2.248,1.63823,0,0,0,0
FCR,50,2014-08-11 00:00:00,6.2,2.632,1.198,2.632,1.12466,0,0,0,0
FCR,50,2014-08-11 00:00:00,8,5.148,2.083,5.148,1.93763,0,0,0,0
FCR,50,2014-08-11 00:00:00,9,13.07,2.914,12.86,2.80126,0,0,0,0
FCR,50,2014-08-18 00:00:00,0.1,0.2637,0.01526,0.2475,0.00862,0,0,0,0
FCR,50,2014-08-18 00:00:00,0.8,0.2398,0.01336,0.221,0.0046,0,0,0,0
FCR,50,2014-08-18 00:00:00,1.6,0.2614,0.012,0.2614,0.00432,0,0,0,0
FCR,50,2014-08-18 00:00:00,2.8,0.3553,0.01318,0.3454,0.0044,0,0,0,0
FCR,50,2014-08-18 00:00:00,3.8,0.3805,0.03365,0.3805,0.0194,0,0,0,0
FCR,50,2014-08-18 00:00:00,5,0.7379,0.7334,0.7264,0.68972,0,0,0,0
FCR,50,2014-08-18 00:00:00,6.2,5.168,2.087,5.168,1.93464,0,0,0,0
FCR,50,2014-08-18 00:00:00,8,8.845,2.784,8.845,2.60387,0,0,0,0
FCR,50,2014-08-18 00:00:00,9,33.51,4.146,33.51,4.0358,0,0,0,0
FCR,50,2014-08-25 00:00:00,0.1,0.2654,0.0104,0.2398,0.00558,0,0,0,0
FCR,50,2014-08-25 00:00:00,0.8,0.2279,0.01014,0.2279,0.00377,0,0,0,0
FCR,50,2014-08-25 00:00:00,1.6,0.2414,0.01052,0.2414,0.0039,0,0,0,0
FCR,50,2014-08-25 00:00:00,2.8,0.3004,0.00976,0.2807,0.00334,0,0,0,0
FCR,50,2014-08-25 00:00:00,3.8,0.7423,0.6261,0.4878,0.6261,0,0,0,0
FCR,50,2014-08-25 00:00:00,5,1.535,1.765,0.8885,1.759,0,0,0,0
FCR,50,2014-08-25 00:00:00,6.2,3.381,2.046,2.081,1.929,0,0,0,0
FCR,50,2014-08-25 00:00:00,8,4.136,2.211,3.961,2.05415,0,0,0,0
FCR,50,2014-08-25 00:00:00,9,4.781,2.525,4.55,2.44382,0,0,0,0
FCR,50,2014-09-03 00:00:00,0.1,0.1965,0.0087,0.1512,0.0048,0,0,0,0
FCR,50,2014-09-03 00:00:00,0.8,0.181,0.0098,0.161,0.0056,0,0,0,0
FCR,50,2014-09-03 00:00:00,1.6,0.2087,0.0113,0.1501,0.0055,0,0,0,0
FCR,50,2014-09-03 00:00:00,2.8,0.204,0.0087,0.1334,0.0047,0,0,0,0
FCR,50,2014-09-03 00:00:00,3.8,1.094,0.6783,0.4165,0.3934,0,0,0,0
FCR,50,2014-09-03 00:00:00,5,2.918,1.242,1.401,1.234,0,0,0,0
FCR,50,2014-09-03 00:00:00,6.2,3.537,1.923,2.097,1.923,0,0,0,0
FCR,50,2014-09-03 00:00:00,8,3.567,1.994,1.595,1.683,0,0,0,0
FCR,50,2014-09-03 00:00:00,9,3.701,2.029,2.348,2.029,0,0,0,0
FCR,50,2014-09-08 00:00:00,0.1,0.1837,0.0071,0.1837,0.0064,0,0,0,0
FCR,50,2014-09-08 00:00:00,0.8,0.1857,0.0077,0.1475,0.0047,0,0,0,0
FCR,50,2014-09-08 00:00:00,1.6,0.1592,0.0056,0.1592,0.004,0,0,0,0
FCR,50,2014-09-08 00:00:00,2.8,0.2052,0.0083,0.1377,0.0035,0,0,0,0
FCR,50,2014-09-08 00:00:00,3.8,0.1597,0.0317,0.1491,0.0317,0,0,0,0
FCR,50,2014-09-08 00:00:00,5,0.8944,0.7854,0.512,0.7366,0,0,0,0
FCR,50,2014-09-08 00:00:00,6.2,1.634,1.399,1.247,1.399,0,0,0,0
FCR,50,2014-09-08 00:00:00,8,3.257,2.04,1.542,1.748,0,0,0,0
FCR,50,2014-09-08 00:00:00,9,3.471,2.155,1.335,1.96,0,0,0,0
FCR,50,2014-09-15 00:00:00,0.1,0.2613,0.0093,0.2012,0.0076,0,0,0,0
FCR,50,2014-09-15 00:00:00,0.8,0.278,0.0115,0.2406,0.009,0,0,0,0
FCR,50,2014-09-15 00:00:00,1.6,0.2598,0.0098,0.22,0.0077,0,0,0,0
FCR,50,2014-09-15 00:00:00,2.8,0.3046,0.0125,0.2199,0.0067,0,0,0,0
FCR,50,2014-09-15 00:00:00,3.8,0.2607,0.0096,0.2187,0.0071,0,0,0,0
FCR,50,2014-09-15 00:00:00,5,1.336,1.349,0.9845,1.259,0,0,0,0
FCR,50,2014-09-15 00:00:00,6.2,2.338,1.83,1.866,1.767,0,0,0,0
FCR,50,2014-09-15 00:00:00,8,5.979,1.945,3.353,1.891,0,0,0,0
FCR,50,2014-09-15 00:00:00,9,2.998,2.264,2.738,2.255,0,0,0,0
FCR,50,2014-09-22 00:00:00,0.8,0.277,0.0115,0.1742,0.0049,0,0,0,0
FCR,50,2014-09-22 00:00:00,1.6,0.2733,0.0111,0.1796,0.0054,0,0,0,0
FCR,50,2014-09-22 00:00:00,2.8,0.2728,0.0106,0.1878,0.0051,0,0,0,0
FCR,50,2014-09-22 00:00:00,3.8,0.3289,0.0148,0.1926,0.0051,0,0,0,0
FCR,50,2014-09-22 00:00:00,5,1.232,1.032,0.7917,0.9795,0,0,0,0
FCR,50,2014-09-22 00:00:00,6.2,5.871,2.102,5.466,2.077,0,0,0,0
FCR,50,2014-09-22 00:00:00,8,4.429,2.321,4.022,2.321,0,0,0,0
FCR,50,2014-09-22 00:00:00,9,3.491,2.76,2.631,2.758,0,0,0,0
FCR,50,2014-09-29 00:00:00,0.8,0.263,0.0251,0.1508,0.0097,0,0,0,0
FCR,50,2014-09-29 00:00:00,1.6,0.2846,0.0244,0.1927,0.0143,0,0,0,0
FCR,50,2014-09-29 00:00:00,2.8,0.3157,0.0267,0.2216,0.0171,0,0,0,0
FCR,50,2014-09-29 00:00:00,3.8,0.4248,0.0418,0.2633,0.0229,0,0,0,0
FCR,50,2014-09-29 00:00:00,5,0.8958,0.305,0.6064,0.2151,0,0,0,0
FCR,50,2014-09-29 00:00:00,6.2,3.843,1.705,3.356,1.705,0,0,0,0
FCR,50,2014-09-29 00:00:00,8,2.559,2.373,1.321,2.212,0,0,0,0
FCR,50,2014-09-29 00:00:00,9,2.241,2.628,1.073,2.56,0,0,0,0
FCR,50,2014-10-15 00:00:00,0.1,0.317,0.0327,0.117,0.0042,0,0,0,0
FCR,50,2014-10-15 00:00:00,0.8,0.3081,0.0359,0.2336,0.0276,0,0,0,0
FCR,50,2014-10-15 00:00:00,1.6,0.3007,0.034,0.1718,0.0152,0,0,0,0
FCR,50,2014-10-15 00:00:00,2.8,0.3001,0.0335,0.1774,0.0167,0,0,0,0
FCR,50,2014-10-15 00:00:00,3.8,0.3026,0.0346,0.2176,0.0229,0,0,0,0
FCR,50,2014-10-15 00:00:00,5,0.4616,0.195,0.2818,0.1365,0,0,0,0
FCR,50,2014-10-15 00:00:00,6.2,1.082,1.602,0.7528,1.388,0,0,0,0
FCR,50,2014-10-15 00:00:00,8,1.231,2.329,0.5466,2.132,0,0,0,0
FCR,50,2014-10-15 00:00:00,9,1.234,2.28,0.7097,2.256,0,0,0,0
FCR,50,2014-10-23 00:00:00,0.1,0.4536,0.462,0.2534,0.3838,0,0,0,0
FCR,50,2014-10-23 00:00:00,0.8,0.4523,0.453,0.1683,0.3413,0,0,0,0
FCR,50,2014-10-23 00:00:00,1.6,0.4488,0.4588,0.2759,0.3908,0,0,0,0
FCR,50,2014-10-23 00:00:00,2.8,0.4517,0.4551,0.2287,0.3697,0,0,0,0
FCR,50,2014-10-23 00:00:00,3.8,0.4446,0.455,0.2092,0.3598,0,0,0,0
FCR,50,2014-10-23 00:00:00,5,0.5417,0.4696,0.2661,0.3887,0,0,0,0
FCR,50,2014-10-23 00:00:00,6.2,0.4607,0.4753,0.2438,0.3893,0,0,0,0
FCR,50,2014-10-23 00:00:00,8,1.827,0.6354,0.5082,0.4143,0,0,0,0
FCR,50,2014-10-23 00:00:00,9,0.4988,0.47,0.2441,0.3849,0,0,0,0
FCR,50,2014-11-10 00:00:00,0.1,0.1713,0.0463,0.086,0.022,0,0,0,0
FCR,50,2014-11-10 00:00:00,0.8,0.1993,0.057,0.0721,0.0141,0,0,0,0
FCR,50,2014-11-10 00:00:00,1.6,0.205,0.0576,0.1107,0.0297,0,0,0,0
FCR,50,2014-11-10 00:00:00,2.8,0.2088,0.0579,0.0758,0.0137,0,0,0,0
FCR,50,2014-11-10 00:00:00,3.8,0.2082,0.0594,0.1099,0.0276,0,0,0,0
FCR,50,2014-11-10 00:00:00,5,0.192,0.0545,0.1552,0.0437,0,0,0,0
FCR,50,2014-11-10 00:00:00,6.2,0.1965,0.0543,0.1543,0.042,0,0,0,0
FCR,50,2014-11-10 00:00:00,8,0.1994,0.0551,0.1224,0.0319,0,0,0,0
FCR,50,2014-11-10 00:00:00,9,0.2084,0.0565,0.0829,0.0173,0,0,0,0
BVR,50,2014-04-30 00:00:00,0.1,0.2142,0.015,0.1863,0.015,0,0,0,0
BVR,50,2014-04-30 00:00:00,8,0.4112,0.0473,0.3976,0.0473,0,0,0,0
BVR,50,2014-04-30 00:00:00,12,2.839,0.3925,2.839,0.3925,0,0,0,0
BVR,50,2014-05-14 00:00:00,0.1,0.2112,0.0156,0.2112,0.0156,0,0,0,0
BVR,50,2014-05-14 00:00:00,4,0.1608,0.0086,0.1608,0.0086,0,0,0,0
BVR,50,2014-05-14 00:00:00,8,0.143,0.0132,0.143,0.0132,0,0,0,0
